review_id,image_id,image_path_or_relative_key,image_sha256,source_dataset,source_site,source_camera_or_group,source_category_names,suggested_model1_label,suggestion_confidence,reviewer_label,reviewer_confidence,reviewer_notes,reviewer_decision,review_timestamp
seaclear-v1-review-005535,5535,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00866.jpg,7696b948512cafe010f48ca5f39ccdc6dba5d65e3d2bc473a7de6021b0f3a6c0,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006930,6930,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00971.jpg,0a35772e3f3a13fe2ea9242265ea3332c0e301ee56b66ca6fa139118a0fcc1b1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002719,2719,Bistrina/Paralenz Vaquita Gen 2/3456.jpg,db52843aa40a452570f205d07c857f94f6846aa5b7818178703e60ebd7320d3b,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;container_plastic;cup_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-007967,7967,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00286.jpg,65ff913b5b5002d5f91115d7c639c9469b703dcb3999cc12d5a0694b89bb9d70,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-008428,8428,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00696.jpg,505e0012bde0305578d58d05e2493af612e1a8f69baa06773612f2036725a7cc,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000849,849,Bistrina/Paralenz Vaquita Gen 2/1763.jpg,bec499b8a4b5ab3fbe1d79aceef4aa8058b3090b52eff3f580e4cfecdd9a217f,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;branch_wood;brick_clay;net_plastic;rope_fiber;tube_cement;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-004080,4080,Bistrina/Bluerobotics HD/498.jpg,ece9b68576a230d2721b9ebc598e927ab12ad8b600e7b7be312f995a4ba599b8,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,bottle_glass;wreckage_metal,marine_debris,medium,,,,,
seaclear-v1-review-003893,3893,Jakljan/Bluerobotics HD/4512.jpg,2115ed1a60dcfddf55f515f56ed0feeac6f4992f1553960f80a600a5528b825e,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005539,5539,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00870.jpg,f95490a83f9e5e2494ea8f46ac017abdade9555e1b05ed709577a65fa141fe74,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-003756,3756,Bistrina/Bluerobotics HD/439.jpg,eede926d4e248f4c1d5ba9ef9bced960e67a1a065eafb0ae1325884dee4789cd,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;bottle_glass;net_plastic;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-001307,1307,Bistrina/Paralenz Vaquita Gen 2/2178.jpg,ff5f1088b8c43246b0a34acc2ef17f9d1f53d9f609c729237c3f9908df61cb09,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_glass;brick_clay;cable_metal;net_plastic;plant,marine_debris,medium,,,,,
seaclear-v1-review-007862,7862,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00181.jpg,88e3b5b0240359fdd426f9322a76fed5a8c92ab55f22c5bb7a3fdaa1f9773b18,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004038,4038,Jakljan/Paralenz Vaquita/4643.jpg,1f9e73b7f2600cb5608c7c1cbea36dc01446f677a3ad80472099c07fab9b8baa,SeaClear v1,Jakljan,Jakljan/Paralenz Vaquita,rov_bluerov;rov_cable,unknown,low,,,,,
seaclear-v1-review-001810,1810,Bistrina/Paralenz Vaquita Gen 2/2637.jpg,b5dec8a9449efe24d6ccc7988b10d0f402dac66cc86ce80cbc2b785860690337,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_shells;rope_fiber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-007959,7959,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00278.jpg,df23967bc9cba4471bc73fe46b260c8e7b19634b488db247458992fe27f62cbd,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006767,6767,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00685.jpg,40c2f5cb1fc5eb408c53b6289e3d9ce23ce1da33c693f14f8ca9b9e0c750bffc,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005033,5033,Bistrina/SIP-E323CV/2021_09_16_16_15_03_Front_13-08-27.jpg,d6e34b6aef219c4150e77922c25f0f00e6c0ae6c210b19b5d3ce9ede8cf362ea,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rope_fiber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003938,3938,Slano/Paralenz Vaquita/4553.jpg,ab88993f730fda6502ad30bdbc5172fef4db6f202cf52af53602d12848269be3,SeaClear v1,Slano,Slano/Paralenz Vaquita,bottle_glass;clothing_fiber;tire_rubber;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-005341,5341,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00672.jpg,bb9ab643808081a37e0c66fa50c06523bc520efe9ad44d2811dbda9615c7a154,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-001558,1558,Bistrina/Paralenz Vaquita Gen 2/2404.jpg,65e2c0f179aef57014fa35ef1219bd29914c9ef76d85a0e8caf6c939e9bcf272,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000405,405,Bistrina/Bluerobotics HD/1363.jpg,5ea66af09109c1c2179c915681acbce8893a16de85e8547b6541ee361a8041ad,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;bottle_plastic;cup_plastic;rope_fiber;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-001142,1142,Bistrina/Paralenz Vaquita Gen 2/2028.jpg,33411ec3529886c5da797afd60bc7e886bc367ec7a21091dd53043816de5b59d,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;net_plastic;rope_fiber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-002651,2651,Bistrina/Paralenz Vaquita Gen 2/3395.jpg,91f3138d936d27b5abbfaf261609fcda1549175f736869e51e7391e7b3aa56b6,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_sponge;animal_urchin;bottle_glass;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-000325,325,Bistrina/Bluerobotics HD/1291.jpg,2912c8d69010bd0c789956dbfcfcc2cc3a6ce2b9b6b565f64e115e4fe5ead17b,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_urchin;container_plastic;cup_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000106,106,Bistrina/Bluerobotics HD/1094.jpg,2eb2fb307a2e20d630b5f0150c3a832dc9eb14f904dfdce4c52fab74075f45e5,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_sponge;animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-003957,3957,Slano/Paralenz Vaquita/4570.jpg,f0e3b37f5803f9265a9ab92c6511fb9f7e8476be637c97a3e2becbbf0f19f64e,SeaClear v1,Slano,Slano/Paralenz Vaquita,clothing_fiber;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-001416,1416,Bistrina/Paralenz Vaquita Gen 2/2277.jpg,7038d5cf67b0d4cb2a727154dd9c3d78b1a64a3c28ce665e32e0d5dceeedf287,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_urchin;bottle_glass;brick_clay;cable_metal;plant,marine_debris,medium,,,,,
seaclear-v1-review-003758,3758,Jakljan/Bluerobotics HD/4391.jpg,a9557b1f99368982c05c768cae75183160616585090ab50e789ef9df6d2d7616,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,bottle_glass;bottle_plastic;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-006043,6043,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00793.jpg,868d98a02f5f0fe48698f587b0a4aa055ddccddbf1b4547cca1f2e2efd03fe42,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-006242,6242,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00160.jpg,6c857da4577802744becf0728fe734ee9bbe5b0079035434622de2039a61474e,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005428,5428,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00759.jpg,713f5dc940d62b994d134402b8f45acae9381c1a72e3c4b16e2601760e8512f1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004777,4777,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_15-13-01.jpg,66f027fea8d17fd182fe53d6c64f6a985b5256ba9067582948518de4ac1fda9a,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,can_metal,marine_debris,medium,,,,,
seaclear-v1-review-003139,3139,Lokrum/Bluerobotics HD/3834.jpg,5f839e3ef537c4ea14d96c4f2f1a6326e1b90b7eaa9299292a526c65dabfa8ad,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,bottle_plastic;can_metal;rov_vehicle_leg,marine_debris,medium,,,,,
seaclear-v1-review-006274,6274,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00192.jpg,29591babd47203e476df02b347e28f346daa2ca2ac9e23fb7cd6db3038e2f4be,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-007102,7102,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_01143.jpg,2d044646f7aec9e0f6452ca8997b4bd6783552d92db808294dfe1dc148f55d62,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003553,3553,Lokrum/Paralenz Vaquita Gen 2/4206.jpg,efb0389612eeff2ce3eaac198a20aec1da5f05b7ea08a7d0affa43df8d2366d2,SeaClear v1,Lokrum,Lokrum/Paralenz Vaquita Gen 2,animal_fish,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-003945,3945,Bistrina/Bluerobotics HD/456.jpg,9f48da19df44e72ee631c6bc9f799f86f8c3a80959cc9867a4d2318cb9312ef3,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-008250,8250,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00518.jpg,620348fc3fc0b80b12e69060626099a1741e8d777721373bbfe2eeaf9e8f69f9,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000827,827,Bistrina/Paralenz Vaquita Gen 2/1743.jpg,707fb267f1021315dd1fe9b09b7320b30771c4a17f09f65ed55ce51c3286dd88,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;animal_sponge;animal_urchin;bag_plastic;bottle_glass;branch_wood;brick_clay;furniture_wood;pipe_plastic;rope_fiber;snack_wrapper_plastic;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-005101,5101,Bistrina/SIP-E323CV/2021_09_16_17_00_17_Front_fixed_twice_13-42-29.jpg,ec4eec66a4ad8f09cd95e5d52c81d604e9fc19bdc6c85b5cb9b9b8af3707fdce,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-008350,8350,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_00618.jpg,3e1a2378c13de875235be1f82726f8b287a4523878be6211f7e6c5ed1e4f7da0,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic,marine_debris,medium,,,,,
seaclear-v1-review-008492,8492,Marseille/SIP-E323CV/Cam1_16_33_38_10_11_2020.mp4_01188.jpg,f9c8c8d9811d3c7dca001f3b3bc089cbba5dd7e710601e2620770948c437bc07,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-000492,492,Bistrina/Bluerobotics HD/1441.jpg,6f0a091c622198c2e8226d4fe39064bc8f174489d47f6004188f8a6eed75df44,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-006453,6453,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00371.jpg,ab6ef137e699dc1c42bef16ceee04327dd25a23f3d466ec7fb8e86d6c6b9b0f0,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-002019,2019,Bistrina/Paralenz Vaquita Gen 2/2826.jpg,f2c7a05c3efd8a2b0f445eff94e230b8c5b28506886ef4469b7f80493b8e4435,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;boot_rubber;net_plastic;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-001629,1629,Bistrina/Paralenz Vaquita Gen 2/2470.jpg,acedfebf9dc62150102c3c6185fb2a5e9b4f84349f10cb64c77d634d13b12e0d,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005756,5756,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00414.jpg,de1290a84697e8ac64ee8f1819e996a25d13972689036090b2009f82b8751979,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-000219,219,Bistrina/Bluerobotics HD/1196.jpg,ec3465682351abfa592fd7d96ce7419512130475d8658bae5e2668d27d69b030,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_sponge;animal_urchin;bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004932,4932,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_20-49-29.jpg,afa706e96a8130d378dcf24af6a068cb872aadb5ae709d01a63cb2449a99333c,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,bottle_plastic;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-000489,489,Bistrina/Bluerobotics HD/1439.jpg,6596a99f3cd8abd470463d62eb593dcadf2cc7f5d676627741513d90543470ce,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-003308,3308,Lokrum/Bluerobotics HD/3987.jpg,bd5bcb032365acce032a018b0abcc9808cb94fc2860871bbe59a0eab9ccb025e,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg;unknown_instance,unknown,low,,,,,
seaclear-v1-review-005334,5334,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00665.jpg,e4bdb963eba31dd5894d66f10456d47d4478aacec99b639bfac8b2560084d3f4,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-003493,3493,Lokrum/Bluerobotics HD/4152.jpg,c51b064ef1c4aded2e81e06cdc493cb6891e0a1b82f21757eb30d5e3bdaa1598,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,rov_vehicle_leg;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-004152,4152,Bistrina/Bluerobotics HD/562.jpg,f66ac51db020ad9012ab63f1d068ec3e53d1571ea2dbcebce2541d3ef8a2e25c,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-003490,3490,Bistrina/Bluerobotics HD/415.jpg,dbc09efc50c8adb99e6e391e0045416fcea69c52c0ac836893334dc9c2459627,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-003615,3615,Lokrum/Paralenz Vaquita Gen 2/4262.jpg,eeebbd17c1368e6f997a0382f26f7dec4831a3a31dc38cb9091fc0d49b8e9fba,SeaClear v1,Lokrum,Lokrum/Paralenz Vaquita Gen 2,animal_starfish;boot_rubber;bottle_plastic;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-003523,3523,Bistrina/Bluerobotics HD/418.jpg,7351bad26c31a85072ffa282efdfe62e496bc52377b9c173fd93b5d7227c90d7,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-000743,743,Bistrina/Paralenz Vaquita Gen 2/1668.jpg,4ef5672feb9ecd1a6d58994b66b8ede5b846ee6c2ca33d5e75c97ffccdef107b,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_shells;animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005834,5834,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00492.jpg,f4b3754df32da061e8f48109736ab191c81bf47e6495a04070c87e8d069a1f14,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-001703,1703,Lokrum/Bluerobotics HD/254.jpg,a1ecfe369f04b7f6495bf2a283bc0e674269b428c3c62c29cdbfa18fa9144480,SeaClear v1,Lokrum,Lokrum/Bluerobotics HD,unknown_instance,unknown,low,,,,,
seaclear-v1-review-006596,6596,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00514.jpg,155ec34a1e26141d36fd35d0e79ef1698baecb35ffcb562ff3b5270caf89bb44,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005557,5557,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_01006.jpg,d178e3ff36000b44950316fa601a86586bd960981b719eff7611c563526602cd,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-001468,1468,Bistrina/Paralenz Vaquita Gen 2/2323.jpg,8033e7786ccb8ebb91f9885dd821448b2b1b945d4036c6bf053e4b986964c7e3,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;brick_clay,marine_debris,medium,,,,,
seaclear-v1-review-001539,1539,Bistrina/Paralenz Vaquita Gen 2/2388.jpg,9013dc26d835365df2cffaa572a57d1ffdc605ce3a89123a49e4a27a080c86cc,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;net_plastic,marine_debris,medium,,,,,
seaclear-v1-review-005568,5568,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_01017.jpg,54a864e1911d47cc30d60bd9075ae5a72ff0616741c4787b75e11a995ac8ab68,SeaClear v1,Marseille,Marseille/SIP-E323CV,bottle_plastic,marine_debris,medium,,,,,
seaclear-v1-review-004719,4719,Lokrum/SIP-E323CV/2021_09_15_10_17_40_Front_fixed_twice_13-37-11.jpg,1927d046d83947e1767eaf17fd3ea79e4278c51cc7acacf2ef34ec94a6f23a0b,SeaClear v1,Lokrum,Lokrum/SIP-E323CV,can_metal;cup_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006131,6131,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00049.jpg,bcca94f32d20efac85bf7bcbb202d63cb6e3932a0a750544a274a909d6276982,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-005159,5159,Bistrina/SIP-E323CV/2021_09_17_11_24_42_Front_13-21-10.jpg,f14b54415bd53250b14525a20b002b9bf52c1e0e9e17e321d04b9cc1d5d22496,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-004385,4385,Bistrina/Bluerobotics HD/772.jpg,c20a528eb84e4be3c3ae31994e182785ee543bcb7f8e75095c47cafec6ad888e,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;boot_rubber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-005332,5332,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00663.jpg,6fd38ead29f7e76105a2c5e406ad7d983e89969f6044cb90d1158860a68d8cb7,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004623,4623,Bistrina/Bluerobotics HD/987.jpg,4a18932e7893005167f5c28f42c126321dceb1b4afd66ee51dfdef2c0be5a737,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-000368,368,Slano/Bluerobotics HD/133.jpg,d4a28bb30bfbdf9783b81cfb4c3e92adba4c8f03087c491c99a3a63045eafacb,SeaClear v1,Slano,Slano/Bluerobotics HD,bottle_glass;bottle_plastic;brick_clay;pipe_plastic;plant;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-000509,509,Bistrina/Bluerobotics HD/1457.jpg,8688cde6657c86226802e4ce4ed8ce459287ac3dfa5c19465c649055dcf0705e,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;animal_urchin;bottle_glass;brick_clay,marine_debris,medium,,,,,
seaclear-v1-review-000144,144,Bistrina/Bluerobotics HD/1128.jpg,fdd51bde597ca68eae72cbd1bded2dbc2b7307fc3236dc1fa0c4b76d0e2e69e5,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_sponge;animal_urchin,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-007699,7699,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_02320.jpg,c1ef8f44178bf7e73742db7c7db57f0f85a129a66ed96e32be816b29571d2229,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-006217,6217,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00135.jpg,8ceb36cc485d909180fc78672160eb0e669bbcaffbf12b0c77ec8e00d3820268,SeaClear v1,Marseille,Marseille/SIP-E323CV,bag_plastic;tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-006024,6024,Marseille/SIP-E323CV/Cam1_16_24_32_10_11_2020.mp4_00774.jpg,9154412b28945b224a77164c90fafaded67dd81c664529a30d434de41c75e6be,SeaClear v1,Marseille,Marseille/SIP-E323CV,rov_cable,unknown,low,,,,,
seaclear-v1-review-005022,5022,Bistrina/SIP-E323CV/2021_09_16_16_15_03_Front_11-08-08.jpg,47898a5666930d177d86d6692c745aceb1e28e0081aa5a12659783b63d1ca2c5,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rope_fiber,marine_debris,medium,,,,,
seaclear-v1-review-004004,4004,Jakljan/Paralenz Vaquita/4612.jpg,217e48632ff980d74202bf3e7d55303b401bd572f990299a727e73eadc0414a2,SeaClear v1,Jakljan,Jakljan/Paralenz Vaquita,rov_bluerov;rov_cable,unknown,low,,,,,
seaclear-v1-review-003603,3603,Lokrum/Paralenz Vaquita Gen 2/4251.jpg,bf5d90be0643416a25ea29bae3f720c865d5e28ad03964adaf046c99b6d5372e,SeaClear v1,Lokrum,Lokrum/Paralenz Vaquita Gen 2,animal_starfish;boot_rubber;bottle_plastic;can_metal,marine_debris,medium,,,,,
seaclear-v1-review-007944,7944,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00263.jpg,5f19de91d471af03510dac9ef66b2cc237bd41396a777048c73dae2127bc4bff,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-005032,5032,Bistrina/SIP-E323CV/2021_09_16_16_15_03_Front_13-08-06.jpg,d6e435a9cc8a7c0af009847f2eabdeec735e9fff5b750526d25f5858e5cefe0c,SeaClear v1,Bistrina,Bistrina/SIP-E323CV,rope_fiber;tube_cement,marine_debris,medium,,,,,
seaclear-v1-review-003643,3643,Jakljan/Bluerobotics HD/4288.jpg,e70b878b8ff8ea4b327e7ce2ad46353129cc148dc1e806c2ea8b50da7ee2e9b6,SeaClear v1,Jakljan,Jakljan/Bluerobotics HD,animal_etc,fish_or_habitat_activity,low,,,,,
seaclear-v1-review-005239,5239,Marseille/SIP-E323CV/Cam1_16_23_22_10_11_2020.mp4_00570.jpg,f6d5584a8aa0133fb54f384162a00f172e9007af1323857eebadee2ab281b5f0,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-000964,964,Bistrina/Paralenz Vaquita Gen 2/1867.jpg,e33e805f771094a60206acbad879295d201bb36593fc14045da8809647ab6507,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_etc;animal_shells;animal_urchin;bottle_glass;brick_clay;can_metal;net_plastic;rope_fiber;tire_rubber;unknown_instance;wreckage_metal,marine_debris,medium,,,,,
seaclear-v1-review-001234,1234,Bistrina/Paralenz Vaquita Gen 2/2111.jpg,0fea0c6f2a0525c87f16a0e5e93d3ddda6ec77abb1f79f417c5083f66a7b6fa9,SeaClear v1,Bistrina,Bistrina/Paralenz Vaquita Gen 2,animal_urchin;bottle_glass;can_metal;tire_rubber;unknown_instance,marine_debris,medium,,,,,
seaclear-v1-review-006947,6947,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00988.jpg,67ecde71cbbd7856a045d50dafdc9a1ce382a5b4e304d7deaa97f03d6a0a9145,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-004591,4591,Bistrina/Bluerobotics HD/958.jpg,1641e6a6d6c4536fe4cd86e492bead2b85c5a92024e8c81342df9488b78f8510,SeaClear v1,Bistrina,Bistrina/Bluerobotics HD,animal_etc;boot_rubber;pipe_plastic,marine_debris,medium,,,,,
seaclear-v1-review-006689,6689,Marseille/SIP-E323CV/Cam1_16_26_03_10_11_2020.mp4_00607.jpg,fae9665ad26377523a7d44832e512d86fa47051bce7477ef216334b74f4bfbd8,SeaClear v1,Marseille,Marseille/SIP-E323CV,tire_rubber,marine_debris,medium,,,,,
seaclear-v1-review-007980,7980,Marseille/SIP-E323CV/Cam1_16_28_15_10_11_2020.mp4_00299.jpg,bcf429a5daf0bca5e17157e98e0cc2dd15b0e0bdcb6ac3265465f7f8db12ade1,SeaClear v1,Marseille,Marseille/SIP-E323CV,tube_cement,marine_debris,medium,,,,,
