timestamp_s,mission_id,duty,depth_m,depth_error_m,speed_mps,vertical_speed_mps,roll_deg,pitch_deg,yaw_rate_dps,current_a,voltage_v,thruster_cmd_mean,thruster_response_ratio,imu_depth_disagreement_m,dvl_quality,temperature_c,label
99.2,sim-0004,target_waypoint,44.8487,-2.03944,0.79285,-0.45225,-1.46606,12.34604,0.33049,15.87131,47.68577,0.34074,0.98511,0.03986,0.95451,33.20645,buoyancy_imbalance
7.2,sim-0000,station_keeping,40.31304,2.07328,0.77823,0.31622,0.50063,-13.9479,-0.34323,17.50607,47.09624,0.0655,0.92253,0.04277,0.88131,36.06276,buoyancy_imbalance
1.5,sim-0000,station_keeping,32.20857,0.12451,0.93528,-0.01781,-1.5807,1.74263,-0.23348,22.05032,47.54528,0.41693,1.01918,0.06743,0.93196,32.06824,nominal
87.2,sim-0004,target_waypoint,75.6362,-2.24413,0.81236,0.53422,-1.12125,-8.85241,2.43491,19.42876,47.35899,0.27712,0.92335,0.06154,0.89007,31.17728,buoyancy_imbalance
89.9,sim-0004,target_waypoint,6.67826,-0.13549,0.2094,-0.02087,-5.18168,1.26914,-1.1774,21.55234,48.15319,0.30136,0.85004,0.03386,0.94293,28.56775,hydrodynamic_drag
86.8,sim-0004,pipeline_tracking,67.48489,-0.40684,0.87971,-0.01246,0.62376,1.8062,-0.14858,17.79531,47.42715,0.26612,1.06034,0.80665,0.53779,29.58404,sensor_drift
17.2,sim-0000,pipeline_tracking,8.24183,-1.3974,0.73404,0.32583,-0.17058,-11.59339,0.70917,17.41907,46.92732,0.37245,0.96127,0.05095,0.96247,30.36257,buoyancy_imbalance
83.8,sim-0004,pipeline_tracking,14.0361,0.11731,0.30767,-0.01914,0.23671,0.88651,-0.37171,17.38321,47.53415,0.21957,1.02373,1.27482,0.4222,33.73743,sensor_drift
1.8,sim-0000,station_keeping,46.78216,0.23101,0.3058,-0.00034,-2.73667,0.05948,1.18695,18.42348,47.20307,0.405,0.98152,2.23037,0.62116,27.20315,sensor_drift
14.0,sim-0000,target_waypoint,45.4258,0.14973,0.63714,0.00324,-2.02551,-0.78618,0.50582,14.79929,47.86976,0.41993,0.94829,0.05633,0.93275,30.51958,nominal
0.0,sim-0000,station_keeping,52.69149,0.09506,0.67259,0.01231,1.93209,-1.12566,-3.78134,19.9681,47.77194,0.57662,0.97458,0.04189,0.93969,32.37325,nominal
48.8,sim-0002,target_waypoint,22.49411,-0.33468,0.82621,0.00026,2.04742,2.53411,-4.8415,18.06779,48.42675,0.54981,1.02195,2.78399,0.47833,29.10331,sensor_drift
6.1,sim-0000,pipeline_tracking,58.0115,-0.11211,0.27454,0.0413,-0.39647,1.36793,-11.02715,31.27769,48.04873,0.61445,0.58249,0.0192,0.96815,28.62023,thruster_degradation
18.9,sim-0000,station_keeping,17.89431,0.1872,0.38342,0.01968,2.39994,-0.08725,2.04963,24.6367,47.71754,0.71347,0.7435,0.04052,0.95527,25.90857,hydrodynamic_drag
36.6,sim-0001,station_keeping,56.24881,-0.24306,0.32729,-0.03233,-0.97615,-0.33577,-5.84208,24.50554,47.59726,0.41396,0.19903,0.00128,0.87294,35.24298,thruster_degradation
50.8,sim-0002,pipeline_tracking,47.2875,0.02958,0.55559,0.03058,1.80393,-0.0221,-3.09713,17.30659,47.99018,0.35265,1.02207,0.71906,0.78843,34.45174,sensor_drift
56.0,sim-0002,target_waypoint,68.41669,-0.01066,0.89743,-0.06117,0.65618,0.48254,0.78621,19.20488,47.5375,0.47647,0.94404,0.00414,0.93552,32.05371,nominal
46.1,sim-0002,target_waypoint,70.35834,-0.23544,0.54234,-0.06976,1.38074,0.27912,-2.7213,26.52678,48.97606,0.4704,0.38607,0.06543,0.98407,30.04084,thruster_degradation
32.8,sim-0001,pipeline_tracking,69.69063,-0.54731,0.44918,0.06322,0.01445,-1.37814,2.02808,16.1893,47.41903,0.48393,0.91584,1.98398,0.74362,32.21246,sensor_drift
60.5,sim-0003,target_waypoint,56.16605,-0.19777,0.43806,-0.00351,0.81689,-1.28448,-0.88532,12.42932,47.50147,0.49394,1.00878,0.00573,0.94543,30.68421,nominal
81.6,sim-0004,station_keeping,63.85716,0.15175,0.45076,-0.0293,-1.49394,0.93331,4.10956,28.43625,47.7128,0.66964,0.40103,0.08147,0.99409,26.67694,thruster_degradation
60.6,sim-0003,station_keeping,73.81889,-0.19462,0.34423,0.00813,0.13852,0.14255,-8.68068,29.85381,47.8278,0.74735,0.40949,0.09773,0.88391,31.12731,thruster_degradation
38.4,sim-0001,station_keeping,78.69314,0.04699,0.38186,0.06721,-3.28547,0.0922,-0.25857,25.03761,47.19025,0.35099,0.72897,0.07878,0.93767,26.17641,hydrodynamic_drag
59.0,sim-0002,target_waypoint,7.52432,-0.14556,0.62565,-0.1031,-0.14226,-0.25958,1.92088,18.2499,46.26263,0.80561,0.99196,0.09192,0.89634,28.80439,nominal
96.3,sim-0004,station_keeping,79.58813,-0.14252,0.38673,-0.05663,-0.03207,1.02814,-0.35292,18.68783,48.61606,0.53845,0.92281,1.36808,0.52276,31.60561,sensor_drift
95.0,sim-0004,target_waypoint,50.81486,0.14186,0.53716,0.00712,-1.33767,-0.2068,-0.0497,18.53555,46.66383,0.32036,0.98881,0.04471,0.96119,27.20579,nominal
58.3,sim-0002,pipeline_tracking,25.68446,-0.42186,0.84484,0.02436,0.51205,-0.73509,2.92621,17.80769,46.62645,0.40318,0.88924,2.28962,0.39436,30.05676,sensor_drift
84.4,sim-0004,pipeline_tracking,74.36531,0.1165,0.3045,0.04377,-3.394,0.32404,-0.14236,26.07235,47.75029,0.4707,0.83121,0.01418,0.99571,31.08072,hydrodynamic_drag
92.7,sim-0004,station_keeping,53.32675,2.47517,0.33407,0.45355,0.021,-3.84254,-2.20285,19.85948,46.42606,0.5983,0.94777,0.07057,0.95358,30.18411,buoyancy_imbalance
74.4,sim-0003,station_keeping,49.28676,-0.06551,0.46944,-0.06409,2.09493,-0.18376,0.03637,27.40444,47.65712,0.48874,0.88278,0.05197,0.98341,31.00019,hydrodynamic_drag
33.7,sim-0001,pipeline_tracking,8.35786,-2.67071,0.8925,-0.40906,-0.73637,9.54983,1.48393,17.30171,48.1155,0.50458,0.92081,0.06755,0.98086,32.87471,buoyancy_imbalance
35.0,sim-0001,target_waypoint,36.68339,0.1583,0.35082,0.03444,-2.68613,-0.12951,0.23739,16.49303,46.83651,0.34457,0.9958,0.04214,0.92196,27.35013,nominal
68.9,sim-0003,target_waypoint,15.70086,-0.08004,0.33615,-0.00048,-3.43011,1.82574,0.79026,30.30235,46.64994,0.57362,0.55108,0.07325,1.0,29.69319,hydrodynamic_drag
83.2,sim-0004,pipeline_tracking,12.41572,0.94791,0.69701,0.48883,-1.46052,-10.47803,-0.02617,15.00209,47.21314,0.0698,0.94989,0.09825,0.95313,27.5864,buoyancy_imbalance
7.9,sim-0000,pipeline_tracking,39.97045,0.06388,0.30948,-0.06625,2.64328,0.31993,0.32522,24.18553,47.56093,0.55783,0.82829,0.03241,0.87868,33.40712,hydrodynamic_drag
77.9,sim-0003,target_waypoint,33.92777,-0.00146,0.27266,0.04391,0.3348,-0.73381,-1.48209,25.30506,47.61522,0.32739,0.86299,0.06539,0.93458,29.26276,hydrodynamic_drag
27.4,sim-0001,pipeline_tracking,17.95494,-0.03934,0.27504,-0.02135,2.46913,0.19363,5.02467,23.17713,47.22785,0.69875,1.0,0.00515,0.93832,29.28217,hydrodynamic_drag
76.6,sim-0003,pipeline_tracking,56.63087,0.08264,0.48732,-0.00861,-0.32208,-0.28891,4.29441,20.81334,47.97425,0.34679,0.60561,0.12927,0.9267,32.98282,thruster_degradation
43.8,sim-0002,station_keeping,18.1795,0.53156,0.52093,-0.04943,1.16698,-0.17092,-0.84979,17.79154,47.3583,0.54176,0.95648,2.21206,0.42206,30.44241,sensor_drift
8.8,sim-0000,pipeline_tracking,26.54416,0.47662,0.75024,-0.01756,-1.80288,0.52182,1.68303,19.0285,48.93166,0.50688,0.94517,2.76348,0.39136,27.97384,sensor_drift
37.7,sim-0001,target_waypoint,26.45499,0.86214,0.80248,0.44657,0.68015,-11.32848,-0.7174,16.70059,47.54546,0.47984,0.97233,0.02804,0.96639,29.91864,buoyancy_imbalance
80.5,sim-0004,pipeline_tracking,17.45875,0.05246,0.43815,-1e-05,0.23017,1.85801,-1.86091,18.25141,47.29523,0.55244,0.97763,0.08435,1.0,27.65734,nominal
86.6,sim-0004,target_waypoint,59.95855,0.13291,0.25019,0.00398,-0.68704,-0.54333,-12.78069,26.67659,47.93947,0.35653,0.46682,0.00245,0.96672,35.07196,thruster_degradation
64.1,sim-0003,target_waypoint,10.85625,-0.0572,0.33271,0.05398,1.30077,-1.16857,-13.9778,23.93339,47.67483,0.4129,0.58105,0.10228,0.98261,37.29222,thruster_degradation
77.6,sim-0003,target_waypoint,53.22579,0.20511,0.2812,-0.04784,1.89238,-2.75086,10.60909,28.14273,48.43939,0.64686,0.60999,0.07959,0.95546,31.37721,thruster_degradation
7.4,sim-0000,target_waypoint,27.3691,-0.15912,0.1758,0.05576,-0.42709,-1.64817,1.55991,20.91143,47.25868,0.32274,0.90739,0.02083,0.91547,33.17279,hydrodynamic_drag
58.2,sim-0002,station_keeping,24.07856,2.06818,0.5705,0.6638,0.54887,-10.79998,-2.56661,14.50366,47.77671,0.57744,0.97751,0.01929,0.8913,33.37845,buoyancy_imbalance
25.7,sim-0001,target_waypoint,70.20033,-0.90253,0.52495,0.46633,-0.76838,-7.16113,4.81919,20.22871,47.6364,0.39757,0.94571,0.00446,0.95849,33.01695,buoyancy_imbalance
32.6,sim-0001,target_waypoint,70.32903,0.01154,0.44371,0.04803,0.47422,2.70775,-4.89437,27.86403,47.91734,0.39312,0.36375,0.07956,0.93509,27.46539,thruster_degradation
37.0,sim-0001,pipeline_tracking,71.25654,0.04659,1.08224,0.05752,-0.80455,-1.82974,-3.11257,19.44327,47.4462,0.45434,0.94971,0.01989,0.96466,30.91736,nominal
91.0,sim-0004,pipeline_tracking,77.32731,-0.01885,0.62107,0.02039,0.24683,-1.30755,0.75483,13.22964,47.72553,0.70641,0.98353,0.04795,0.96925,31.43554,nominal
48.7,sim-0002,pipeline_tracking,75.56474,1.37408,0.7486,-0.444,0.44241,-13.24426,1.15271,18.16952,46.64608,0.48,0.97446,0.10252,0.88008,37.87531,buoyancy_imbalance
28.3,sim-0001,pipeline_tracking,11.21369,0.54829,1.01236,0.01946,0.83323,-0.98841,-2.62944,15.45907,47.21807,0.70769,0.95776,2.57969,0.32214,31.30741,sensor_drift
74.8,sim-0003,pipeline_tracking,79.76714,0.0835,0.71341,0.03586,-1.20131,-0.61955,-3.3903,17.22208,46.69554,0.4663,0.98467,2.58891,0.43188,28.21304,sensor_drift
32.1,sim-0001,station_keeping,76.35047,0.12782,0.22136,-0.05635,-0.06625,0.09382,-11.07708,26.30696,47.27977,0.46816,0.5043,0.09518,0.91273,30.47862,thruster_degradation
6.4,sim-0000,pipeline_tracking,52.69472,-0.15042,0.57823,0.017,1.40423,-0.83117,1.31899,26.95558,47.33497,0.59892,0.95002,0.05271,0.90298,29.7711,hydrodynamic_drag
39.5,sim-0001,target_waypoint,36.96364,-0.02585,0.68076,0.02275,-0.32116,-2.95357,-2.49098,21.91045,47.38799,0.74696,0.90394,0.01374,0.98046,29.14354,nominal
37.4,sim-0001,target_waypoint,77.64338,0.07098,0.26618,-0.02168,-4.38114,1.41757,3.71482,21.85461,47.7952,0.57018,0.88746,0.04632,0.94893,31.60407,hydrodynamic_drag
67.2,sim-0003,station_keeping,25.16385,2.11287,0.63093,-0.5794,-0.32862,-17.09073,-2.03057,16.567,47.89266,0.47145,0.99519,0.03158,0.92418,32.19008,buoyancy_imbalance
48.4,sim-0002,pipeline_tracking,71.65517,-0.17436,0.43111,-0.01262,4.85991,0.04932,-0.28487,27.17411,47.03059,0.66157,0.67026,0.0527,0.91593,31.83834,hydrodynamic_drag
73.7,sim-0003,target_waypoint,11.00618,-2.41136,0.80389,0.31717,-0.70928,-12.46117,-0.46586,15.26693,47.00286,0.33382,0.94534,0.06899,0.94546,30.31815,buoyancy_imbalance
58.4,sim-0002,target_waypoint,76.61446,-0.24106,0.36207,-0.0028,-1.31252,-0.02326,-0.25054,22.17783,48.24283,0.67839,0.66331,0.00434,0.91381,27.93947,hydrodynamic_drag
95.1,sim-0004,station_keeping,51.22587,-0.03322,0.55959,0.05178,0.31995,-1.43513,4.14973,22.54702,46.79547,0.45503,0.48996,0.07907,0.91632,27.09129,thruster_degradation
40.8,sim-0002,station_keeping,39.47602,0.14943,0.76417,-0.02744,0.48078,0.71737,-1.03874,21.21238,47.32944,0.48412,1.01451,2.01697,0.52167,29.95352,sensor_drift
67.9,sim-0003,pipeline_tracking,21.31065,0.11146,0.43837,-0.00779,-2.83685,1.12076,-2.56261,24.45606,47.57593,0.55463,0.77262,0.08078,0.90833,28.24474,hydrodynamic_drag
29.3,sim-0001,target_waypoint,50.76658,0.1586,0.8154,0.03473,0.98722,-0.25623,-0.84462,20.18852,47.67485,0.56136,1.01252,1.32175,0.24336,29.70109,sensor_drift
84.5,sim-0004,target_waypoint,8.38655,-0.01727,0.71399,0.03932,1.02481,0.13514,-1.62899,16.47344,47.41271,0.35277,0.99404,0.07445,0.89477,31.12569,nominal
82.1,sim-0004,target_waypoint,19.06931,-0.09016,0.16752,0.04994,-1.2419,-0.92117,-4.06837,32.07133,47.62413,0.57901,0.43324,0.05899,0.91076,31.39858,thruster_degradation
67.6,sim-0003,pipeline_tracking,14.67535,-0.09449,0.34972,-0.07054,0.62833,1.88046,-16.02437,23.65751,46.93247,0.41373,0.55851,0.06257,0.88035,29.86758,thruster_degradation
41.0,sim-0002,target_waypoint,32.79069,-0.10098,0.85462,-0.04626,-0.7312,1.88757,0.92438,16.28374,47.33676,0.42325,0.98096,0.07852,0.97923,30.4128,nominal
94.0,sim-0004,pipeline_tracking,78.32503,-0.0684,0.85136,0.01703,-0.82912,0.84519,-1.10985,18.24112,47.92348,0.78738,0.98756,0.03466,0.88603,31.90227,nominal
39.4,sim-0001,pipeline_tracking,63.68104,-0.14736,0.35174,0.03631,5.22204,-1.26328,2.30047,22.62751,47.0043,0.17415,0.70781,0.07119,0.93025,27.45357,hydrodynamic_drag
22.5,sim-0001,station_keeping,9.80738,-0.05133,0.55268,0.01648,1.04986,-0.12286,-0.98264,18.49478,48.40599,0.45019,0.93058,0.02614,0.94365,34.00551,nominal
7.3,sim-0000,pipeline_tracking,52.56162,-0.63359,0.68227,-0.016,-0.8835,-0.28823,-2.88431,21.71958,46.93586,0.38742,1.01007,1.49271,0.42381,35.55013,sensor_drift
96.1,sim-0004,pipeline_tracking,10.84649,0.15159,0.25999,-0.05065,2.95024,-1.48702,-5.10776,30.12526,47.16377,0.45682,0.60763,0.00981,0.97506,31.59681,thruster_degradation
1.3,sim-0000,pipeline_tracking,69.19146,0.38474,1.03278,0.02528,0.37116,-1.48825,-1.68649,18.10321,47.7516,0.56123,0.95326,1.77398,0.59581,27.52908,sensor_drift
15.2,sim-0000,target_waypoint,59.79629,-2.20874,0.4979,-0.32359,-0.47514,-9.76779,1.4141,17.53137,47.53943,0.79815,1.00594,0.08209,0.99574,32.50588,buoyancy_imbalance
33.1,sim-0001,pipeline_tracking,44.30604,-0.1187,0.4166,-0.08584,-1.09792,0.34171,-12.69864,20.61866,48.52622,0.44018,0.62172,0.11726,0.97397,32.55723,thruster_degradation
57.5,sim-0002,target_waypoint,73.39485,0.07911,0.46666,-0.01932,1.43292,1.38244,2.23977,18.14041,47.36868,0.49409,1.00754,0.05771,0.84146,36.6567,nominal
66.8,sim-0003,target_waypoint,15.89095,0.05332,0.36287,0.07512,0.81039,1.17833,-2.19,16.42313,47.87354,0.5273,0.988,1.04047,0.1522,30.72401,sensor_drift
99.5,sim-0004,target_waypoint,35.28863,-0.07271,0.48332,0.07786,1.59492,0.24351,-0.28081,15.82622,46.85797,0.30782,0.97117,0.0369,0.95899,32.11036,nominal
31.2,sim-0001,station_keeping,64.92527,-0.8476,0.67987,0.27976,0.79645,13.66882,-2.24938,19.97887,47.98444,0.58998,0.92614,0.07022,0.97391,33.00491,buoyancy_imbalance
57.2,sim-0002,target_waypoint,54.19673,-2.65675,0.47831,-0.37733,0.83493,-13.75161,4.5429,14.23063,47.2789,0.54786,0.95886,0.0547,0.94601,34.97307,buoyancy_imbalance
23.4,sim-0001,station_keeping,43.23586,0.03403,0.24601,0.02724,2.18224,0.19936,1.17069,27.42388,48.36949,0.47513,0.87523,0.07798,0.89859,29.13456,hydrodynamic_drag
32.2,sim-0001,pipeline_tracking,75.66682,-1.94479,0.53933,-0.28347,-0.17136,-7.02095,-1.00535,16.57688,47.08641,0.5304,0.99004,0.00549,1.0,32.32452,buoyancy_imbalance
68.5,sim-0003,pipeline_tracking,31.20706,-0.0457,0.49686,0.03537,-0.20718,0.22346,-1.73201,17.01835,46.82629,0.48966,0.94943,0.01519,0.91133,28.05998,nominal
49.7,sim-0002,target_waypoint,2.42135,-2.36967,0.47065,0.65155,-0.17115,-8.33581,2.91293,18.31586,48.29856,0.23576,0.92145,0.022,0.9034,24.30006,buoyancy_imbalance
0.6,sim-0000,station_keeping,55.8238,0.01381,0.33329,-0.00816,-0.36931,-0.45195,-10.38238,29.07567,48.47864,0.39817,0.55519,0.0911,0.97828,36.9694,thruster_degradation
24.1,sim-0001,pipeline_tracking,31.83985,0.02961,0.26213,0.00024,-0.35294,-1.10303,-8.26949,24.63453,47.61305,0.54715,0.49232,0.03843,0.96569,32.39725,thruster_degradation
10.7,sim-0000,target_waypoint,28.47746,1.52958,0.64537,-0.50137,-1.04883,-9.70746,0.9278,18.41992,47.32186,0.61376,0.89568,0.04882,0.93007,28.52013,buoyancy_imbalance
28.2,sim-0001,station_keeping,46.63033,-2.1232,0.4672,-0.27548,1.42665,10.08849,0.08363,20.76841,47.03389,0.3578,0.97505,0.04013,0.97473,34.50422,buoyancy_imbalance
89.1,sim-0004,station_keeping,53.72447,0.07218,0.46436,-0.03221,-2.24854,-1.19244,8.08817,28.00161,47.31443,0.61605,0.52592,0.05344,0.93331,24.8119,thruster_degradation
70.0,sim-0003,pipeline_tracking,10.76353,-0.14893,0.32215,-0.06463,-0.72016,-1.99959,-0.45665,16.88517,47.18088,0.63669,1.0147,0.0369,0.99409,28.59376,nominal
95.8,sim-0004,pipeline_tracking,53.41187,0.65936,0.58724,0.03234,0.77156,0.75133,0.00807,14.11053,47.70447,0.68334,0.96392,1.42986,0.42625,30.9861,sensor_drift
27.8,sim-0001,target_waypoint,7.17554,0.19241,0.84915,0.0284,-0.18134,-2.31513,1.54024,18.26761,47.0942,0.53857,0.9953,2.03912,0.3657,33.75355,sensor_drift
5.6,sim-0000,target_waypoint,44.91206,0.05852,0.30875,0.0279,1.76014,-0.57948,-15.27567,24.00678,47.34752,0.19173,0.44302,0.00481,0.86928,26.28526,thruster_degradation
54.4,sim-0002,pipeline_tracking,19.47876,0.04919,0.29611,0.00996,-2.15683,0.84895,2.50349,23.73427,47.94542,0.57311,0.74688,0.06055,0.98422,31.34692,hydrodynamic_drag
11.7,sim-0000,station_keeping,30.57174,1.26645,0.6805,0.38157,2.83365,9.94732,5.83239,23.82424,47.13053,0.49378,0.95124,0.03556,0.98366,29.06714,buoyancy_imbalance
66.3,sim-0003,station_keeping,21.06778,-0.04969,0.71157,0.01143,1.77199,-0.61475,1.96125,16.08841,46.76113,0.36305,0.95523,1.09321,0.73372,33.96782,sensor_drift
6.8,sim-0000,target_waypoint,35.29422,0.51176,0.6267,0.04728,-0.43066,-0.42129,-1.76082,17.04046,47.5916,0.3498,0.98392,2.3251,0.35264,30.94404,sensor_drift
25.0,sim-0001,pipeline_tracking,24.57368,-0.08807,0.47183,-0.00343,0.76904,0.59119,0.45209,19.86518,47.85229,0.27212,0.98589,0.01926,0.94177,35.57639,nominal
49.0,sim-0002,pipeline_tracking,27.11429,-0.01175,0.79501,-0.02777,1.00548,-0.15916,0.56518,18.69627,47.54157,0.47682,0.94585,0.02536,0.95528,32.54627,nominal
73.9,sim-0003,pipeline_tracking,45.47632,-0.17909,0.44108,0.01635,-1.20467,1.7122,0.97462,22.09204,48.21114,0.55383,1.0,0.05762,0.92515,27.76185,hydrodynamic_drag
80.9,sim-0004,target_waypoint,14.70012,0.29424,0.36571,0.04391,-4.45153,0.89702,-0.66933,25.4207,47.30614,0.4693,0.94636,0.07758,1.0,32.20433,hydrodynamic_drag
65.0,sim-0003,target_waypoint,56.36461,-0.05252,0.5404,-0.01839,-1.23017,1.59256,0.68564,17.08788,47.42979,0.57711,1.03133,0.11966,0.97366,29.94749,nominal
24.8,sim-0001,target_waypoint,40.67528,0.06976,0.72717,-0.0165,1.1562,0.09761,0.24172,14.33217,47.377,0.55541,0.99174,1.29416,0.49531,25.97142,sensor_drift
90.7,sim-0004,pipeline_tracking,55.01036,-2.51672,0.53439,0.43833,1.27147,-6.79465,0.04892,20.44882,47.52657,0.53658,1.03757,0.07092,0.90837,33.82665,buoyancy_imbalance
91.3,sim-0004,pipeline_tracking,40.90051,0.03889,0.59132,0.03713,-1.77661,-0.76192,0.53168,17.00794,46.942,0.38273,0.95436,0.79404,0.27102,26.819,sensor_drift
67.1,sim-0003,target_waypoint,72.74428,0.12518,0.48543,0.04743,-1.09893,1.23732,-7.72693,21.30649,47.49213,0.20636,0.48824,0.07324,1.0,36.21735,thruster_degradation
38.0,sim-0001,target_waypoint,25.65794,0.00281,0.38776,0.03798,0.95829,-1.98099,1.49429,16.76709,48.20641,0.62061,1.00805,0.07069,0.89827,24.76862,nominal
21.6,sim-0001,station_keeping,26.13819,0.11061,0.41116,-0.05654,-0.53971,2.68968,10.88473,28.1565,47.78609,0.49571,0.4286,0.10697,0.96255,25.4121,thruster_degradation
34.5,sim-0001,station_keeping,56.60309,0.08323,0.79903,0.0546,-0.11383,0.72479,-0.22956,16.77576,48.27767,0.53402,0.98246,0.03167,0.88265,30.27307,nominal
63.2,sim-0003,target_waypoint,13.47397,-1.519,0.26999,-0.27919,-0.74923,-8.28101,-3.31959,14.68818,48.45373,0.29501,0.98946,0.00897,0.97442,31.67386,buoyancy_imbalance
97.4,sim-0004,target_waypoint,59.99351,-0.03588,0.4411,0.00256,2.57198,-0.76962,-0.83345,22.059,48.34953,0.4884,0.88788,0.03026,0.91022,30.85332,hydrodynamic_drag
38.6,sim-0001,target_waypoint,44.7337,-0.19857,0.51224,0.03971,0.75007,1.00775,-7.46351,29.30504,47.46177,0.32839,0.41203,0.05065,0.91167,31.6976,thruster_degradation
5.8,sim-0000,pipeline_tracking,19.89188,0.29626,0.44937,-0.07057,-1.13508,0.22078,3.43153,18.71212,46.84658,0.41133,1.0692,2.51286,0.39714,31.43452,sensor_drift
41.4,sim-0002,station_keeping,6.7574,-0.0391,0.19834,0.00316,3.45361,-0.08875,2.83888,26.72328,47.80899,0.55244,0.86806,0.04996,0.96268,35.61221,hydrodynamic_drag
88.6,sim-0004,pipeline_tracking,31.84931,0.01096,0.17724,-0.00708,0.56908,1.00075,-9.36047,29.97353,46.60725,0.43907,0.49714,0.08878,0.96648,26.51658,thruster_degradation
75.1,sim-0003,pipeline_tracking,64.06569,-0.14742,0.40791,-0.04033,1.10184,-2.21579,12.438,26.74904,46.85043,0.45752,0.3878,0.09424,1.0,29.25407,thruster_degradation
18.2,sim-0000,target_waypoint,38.86498,-2.28281,0.21835,-0.55055,-1.49996,12.75748,-2.1287,21.48073,47.44874,0.74354,0.97696,0.05444,1.0,32.80575,buoyancy_imbalance
18.8,sim-0000,target_waypoint,52.50126,0.28711,0.52883,-0.02915,0.13708,1.32323,2.0662,15.76854,47.40379,0.5351,0.95549,2.7713,0.44942,37.32003,sensor_drift
97.5,sim-0004,station_keeping,20.89615,0.18041,0.96118,-0.01336,1.7719,2.62544,-1.19152,14.45082,47.72592,0.65847,0.96888,0.08809,0.93506,34.71582,nominal
70.1,sim-0003,target_waypoint,41.34145,0.06609,0.24939,0.00218,-1.18484,0.11873,8.13978,27.62813,47.32423,0.68674,0.64807,0.07241,0.94656,32.19983,thruster_degradation
68.0,sim-0003,target_waypoint,37.37436,0.06569,0.44804,-0.02003,-0.44199,1.46752,-2.29026,17.15912,46.49793,0.51847,0.96684,0.06412,0.91385,28.79193,nominal
73.4,sim-0003,target_waypoint,62.56615,0.05028,0.38015,-0.04158,5.44246,-1.33911,0.02608,25.05465,47.06929,0.63314,0.86506,0.02678,0.98436,30.07102,hydrodynamic_drag
83.7,sim-0004,station_keeping,31.77457,-0.96011,0.66918,0.34033,0.8715,13.93652,0.41442,18.66952,47.27145,0.29632,0.964,0.07057,0.88637,29.06329,buoyancy_imbalance
57.9,sim-0002,station_keeping,23.13285,0.09384,0.24716,-0.06341,3.16954,0.07958,-2.02208,23.28345,47.81168,0.35598,0.73158,0.05051,0.97669,31.6516,hydrodynamic_drag
75.8,sim-0003,target_waypoint,65.14113,-0.17587,0.47657,0.0275,0.20747,-0.97538,2.55909,18.89566,47.20264,0.27553,0.98852,2.68535,0.70682,34.15929,sensor_drift
68.6,sim-0003,target_waypoint,61.094,-0.15825,0.46975,-0.02713,-0.51772,0.00053,-8.86624,30.31002,47.94146,0.13771,0.32938,0.07733,0.95494,30.32925,thruster_degradation
87.8,sim-0004,target_waypoint,26.89655,-0.40652,0.39205,0.06595,-1.38425,2.02403,1.70575,20.54926,47.15183,0.52759,0.99006,0.83492,0.79846,31.46749,sensor_drift
99.1,sim-0004,pipeline_tracking,24.35657,0.05878,0.44075,-0.05906,-1.41774,1.1668,-9.99555,23.37709,47.64457,0.34407,0.75094,0.00431,1.0,30.70966,thruster_degradation
98.8,sim-0004,pipeline_tracking,73.61553,-0.27674,0.22301,-0.03724,-0.35616,-0.25657,-0.82012,15.37127,47.44471,0.50994,0.96351,0.86089,0.327,27.20271,sensor_drift
25.9,sim-0001,pipeline_tracking,67.00926,-0.22864,0.16604,0.0128,-1.43989,1.51785,2.86966,20.87058,47.54757,0.43334,0.78332,0.02121,0.93253,25.3379,hydrodynamic_drag
29.9,sim-0001,target_waypoint,73.63206,-0.17406,0.47856,-0.02773,2.95302,-1.85741,-2.38695,21.50245,46.53216,0.46223,0.85822,0.03995,1.0,26.41864,hydrodynamic_drag
94.1,sim-0004,target_waypoint,70.34418,0.02757,0.30555,0.01948,-0.445,-0.03978,5.07873,33.0292,47.43092,0.58551,0.24423,0.02105,0.93901,31.99195,thruster_degradation
77.2,sim-0003,pipeline_tracking,11.07259,-2.39422,0.6544,0.3577,0.08244,14.76807,3.47691,14.91158,47.49267,0.49096,0.95222,0.01709,0.98997,26.52165,buoyancy_imbalance
10.8,sim-0000,station_keeping,14.66289,0.51166,0.89515,-0.03674,-0.76719,-1.2896,-0.68695,14.84023,47.32751,0.50082,0.99587,2.1631,0.57636,33.84176,sensor_drift
64.9,sim-0003,pipeline_tracking,21.21313,-0.14309,0.31083,0.06355,4.47677,0.32598,-0.35739,27.1205,46.9158,0.42309,0.815,0.02094,0.95334,30.81195,hydrodynamic_drag
1.7,sim-0000,target_waypoint,34.34466,-2.15954,0.72107,-0.60546,1.92782,-11.27759,-3.63946,16.82078,47.25411,0.44072,0.99092,0.07157,0.99744,27.82762,buoyancy_imbalance
52.0,sim-0002,pipeline_tracking,9.18012,-0.08357,0.73511,-0.02144,-2.36174,-1.76441,-0.46155,17.75408,48.44046,0.73207,1.01136,0.018,0.99604,32.42267,nominal
72.9,sim-0003,station_keeping,76.0541,-0.11809,0.43285,-0.05664,0.1914,1.64388,1.1277,24.79187,46.65518,0.58346,0.81305,0.03878,0.96639,30.30216,hydrodynamic_drag
